h1,h2,h3,h4,t1,t2,t3,t4,t,abp1,abp2,abp3,abp4,abp5
-0.268,0.765,-0.049,-0.814,0.192,0.36,0.504,0.088,0.576,91.4,85.65,104.45,92.3,90.5
-0.277,0.78,-0.046,-0.826,0.2,0.36,0.504,0.088,0.568,90.5,89.05,102.9,92.4,90.7
-0.291,0.765,-0.053,-0.818,0.2,0.36,0.504,0.096,0.584,90.7,88.05,107.05,94.15,92.15
-0.275,0.782,-0.046,-0.828,0.184,0.352,0.496,0.08,0.56,92.15,88.8,106.65,95.9,93.95
-0.324,0.679,-0.171,-0.85,0.192,0.36,0.504,0.096,0.568,93.95,89.05,106.4,94.15,92.75
-0.333,0.679,-0.131,-0.81,0.192,0.36,0.504,0.088,0.576,92.75,86.6,106.3,92.8,91.3
-0.282,0.752,-0.047,-0.799,0.192,0.36,0.504,0.088,0.576,91.3,85.95,104.6,92.3,90.5
-0.277,0.754,-0.065,-0.819,0.192,0.36,0.504,0.088,0.568,90.5,86.15,103.05,92.2,90.45
-0.282,0.747,-0.058,-0.805,0.192,0.376,0.504,0.096,0.576,90.45,85,97.3,92.25,90
-0.287,0.775,-0.056,-0.831,0.184,0.36,0.496,0.088,0.576,90,85.35,103.55,93.75,91.95
-0.261,0.786,-0.048,-0.834,0.176,0.344,0.496,0.08,0.56,91.95,87.4,109,95.6,94
-0.318,0.704,-0.17,-0.874,0.2,0.352,0.504,0.088,0.568,94,93.75,107.4,94.3,92.2
-0.331,0.697,-0.136,-0.833,0.192,0.352,0.496,0.088,0.568,92.2,88.55,105.75,92.75,90.95
-0.272,0.784,-0.052,-0.836,0.192,0.36,0.504,0.088,0.576,90.95,86.1,104.15,92.5,90.45
-0.273,0.75,-0.078,-0.828,0.184,0.36,0.504,0.088,0.576,90.45,84.3,102.15,92.5,89.75
-0.277,0.761,-0.051,-0.812,0.192,0.352,0.496,0.088,0.576,89.75,86.95,105.1,91.9,89.7
-0.284,0.75,-0.069,-0.819,0.184,0.352,0.496,0.08,0.568,89.7,86.95,104.45,93.75,92.45
-0.258,0.793,-0.042,-0.835,0.184,0.352,0.496,0.088,0.56,92.45,87.85,108.1,95.5,94.15
-0.28,0.703,-0.151,-0.854,0.192,0.36,0.512,0.088,0.576,94.15,87.4,108.3,94.2,92.25
-0.298,0.681,-0.129,-0.81,0.192,0.36,0.504,0.088,0.576,92.25,87.1,104.25,93.25,90.85
-0.268,0.762,-0.053,-0.815,0.184,0.352,0.496,0.088,0.576,90.85,85.15,106.1,92.65,90.25
-0.264,0.756,-0.063,-0.819,0.184,0.352,0.496,0.08,0.568,90.25,85.6,104.7,92.3,90.8
-0.266,0.758,-0.067,-0.825,0.184,0.36,0.496,0.088,0.568,90.8,84.55,103.65,92.2,90.95
-0.287,0.734,-0.08,-0.814,0.2,0.368,0.512,0.088,0.584,90.95,87.5,104.55,94.55,92.75
-0.252,0.789,-0.025,-0.814,0.184,0.352,0.504,0.08,0.56,92.75,87.8,109.55,96.5,95
-0.286,0.686,-0.166,-0.852,0.192,0.368,0.52,0.088,0.576,95,87.1,107.4,95.35,93.35
-0.302,0.688,-0.116,-0.804,0.208,0.368,0.512,0.096,0.584,93.35,88.55,107.75,93.85,92.25
-0.274,0.754,-0.043,-0.797,0.208,0.368,0.512,0.088,0.584,92.25,87.75,107.15,92.85,91.95
-0.27,0.741,-0.064,-0.805,0.208,0.368,0.512,0.088,0.592,91.95,87.55,106.25,92.6,91.15
-0.256,0.775,-0.047,-0.822,0.184,0.368,0.504,0.08,0.576,91.15,83.65,103.3,92.55,91.85
-0.271,0.756,-0.04,-0.796,0.2,0.376,0.512,0.096,0.592,91.85,86,105.1,94.45,92.95
-0.254,0.78,-0.04,-0.82,0.184,0.368,0.512,0.08,0.576,92.95,86.1,106.1,96.2,94.45
-0.298,0.671,-0.187,-0.858,0.208,0.368,0.512,0.088,0.584,94.45,89.5,108.1,94,92.45
-0.3,0.698,-0.092,-0.79,0.2,0.376,0.52,0.088,0.592,92.45,85.45,103.8,93.3,91.15
-0.279,0.769,-0.031,-0.8,0.2,0.368,0.512,0.088,0.592,91.15,85.4,105.2,92.85,90.45
-0.273,0.748,-0.059,-0.807,0.192,0.368,0.512,0.08,0.576,90.45,84.45,101.95,92.8,90.5
-0.257,0.77,-0.049,-0.819,0.2,0.376,0.512,0.088,0.584,90.5,84.65,101.3,92.65,91.1
-0.271,0.784,-0.018,-0.802,0.192,0.368,0.512,0.088,0.584,91.1,84.75,107.15,94.7,93.5
-0.266,0.758,-0.066,-0.824,0.184,0.36,0.504,0.088,0.568,93.5,86.65,108.5,95.55,94.3
-0.303,0.679,-0.202,-0.881,0.208,0.368,0.52,0.096,0.584,94.3,89.45,107.1,93.85,91.95
-0.29,0.734,-0.072,-0.806,0.2,0.368,0.512,0.088,0.584,91.95,86.95,104.2,92.95,90.95
-0.283,0.768,-0.04,-0.808,0.192,0.368,0.512,0.088,0.576,90.95,84.35,103.5,92.6,90.95
-0.284,0.766,-0.047,-0.813,0.208,0.376,0.52,0.096,0.584,90.95,85.75,103.5,92.6,90.9
-0.266,0.751,-0.065,-0.816,0.208,0.368,0.512,0.088,0.584,90.9,86.7,105.15,92.75,91.25
-0.258,0.798,-0.009,-0.807,0.192,0.368,0.512,0.088,0.576,91.25,86.35,104.6,95.15,93.6
-0.29,0.742,-0.118,-0.86,0.192,0.36,0.52,0.08,0.568,93.6,89.45,108,96,93.85
-0.316,0.666,-0.181,-0.847,0.2,0.36,0.512,0.088,0.576,93.85,88.85,108.85,93.95,92.45
-0.281,0.76,-0.051,-0.811,0.192,0.368,0.52,0.096,0.584,92.45,84.4,106.1,93.3,91.45
-0.272,0.766,-0.046,-0.812,0.192,0.368,0.512,0.088,0.584,91.45,84,105,92.65,90.7
-0.272,0.763,-0.052,-0.815,0.184,0.368,0.504,0.088,0.576,90.7,82.95,103.1,92.45,90.7
-0.273,0.77,-0.065,-0.835,0.184,0.368,0.512,0.088,0.592,90.7,82.35,105.45,93.2,91.1
-0.263,0.799,-0.025,-0.824,0.192,0.36,0.504,0.08,0.576,91.1,87.8,105.95,95.2,93.5
-0.299,0.699,-0.119,-0.818,0.192,0.352,0.496,0.072,0.552,93.5,90.85,108.2,94.85,93.95
-0.333,0.649,-0.189,-0.838,0.208,0.368,0.512,0.096,0.584,93.95,88.9,107.15,93.3,91.75
-0.278,0.748,-0.069,-0.817,0.184,0.36,0.504,0.088,0.576,91.75,84.75,104,92.65,90.6
-0.271,0.761,-0.044,-0.805,0.192,0.352,0.496,0.088,0.568,90.6,87.05,105.7,92.4,90.55
-0.274,0.774,-0.061,-0.835,0.192,0.36,0.504,0.088,0.584,90.55,85.5,104.1,92.3,89.75
-0.281,0.768,-0.077,-0.845,0.176,0.352,0.488,0.08,0.56,89.75,84.6,102.85,92.75,91.75
-0.257,0.813,-0.02,-0.833,0.184,0.36,0.504,0.088,0.576,91.75,85.65,107.65,94.95,93.5
-0.292,0.725,-0.099,-0.824,0.184,0.352,0.496,0.088,0.56,93.5,88.2,108.55,94.85,93.45
-0.345,0.642,-0.194,-0.836,0.2,0.36,0.504,0.096,0.576,93.45,88.55,107.9,93.35,91.95
-0.294,0.751,-0.079,-0.83,0.192,0.368,0.512,0.088,0.576,91.95,85.05,103.35,93.2,91.1
-0.272,0.754,-0.055,-0.809,0.192,0.36,0.504,0.096,0.576,91.1,84.9,105.9,92.3,90.5
-0.273,0.76,-0.073,-0.833,0.192,0.36,0.504,0.088,0.576,90.5,85.65,104.2,92.1,90.6
-0.278,0.78,-0.074,-0.854,0.184,0.36,0.504,0.088,0.568,90.6,84.45,103.7,93.2,92.15
-0.255,0.799,-0.02,-0.819,0.192,0.36,0.512,0.088,0.576,92.15,86.65,108.3,95.25,93.65
-0.276,0.733,-0.099,-0.832,0.192,0.36,0.504,0.088,0.568,93.65,89.1,107.85,95.55,93.55
-0.351,0.631,-0.198,-0.829,0.2,0.36,0.512,0.096,0.576,93.55,88.15,108.85,94.1,92.2
-0.282,0.754,-0.062,-0.816,0.192,0.368,0.512,0.088,0.576,92.2,84.35,105.6,92.95,91.65
-0.261,0.764,-0.046,-0.81,0.2,0.376,0.512,0.096,0.592,91.65,84.7,103.45,92.15,90.5
-0.278,0.755,-0.051,-0.806,0.192,0.36,0.504,0.08,0.576,90.5,85.5,105.05,92.3,91.1
-0.269,0.745,-0.077,-0.822,0.192,0.36,0.512,0.088,0.576,91.1,84.8,106.8,93.35,92.05
-0.242,0.809,-0.014,-0.823,0.184,0.368,0.512,0.088,0.576,92.05,85.1,105.7,95.55,93.95
-0.279,0.717,-0.112,-0.829,0.192,0.36,0.504,0.088,0.568,93.95,88.8,108.5,95.3,93.45
-0.322,0.626,-0.193,-0.819,0.208,0.36,0.512,0.088,0.584,93.45,90.8,108.8,94.2,91.65
-0.287,0.758,-0.057,-0.815,0.192,0.36,0.504,0.08,0.568,91.65,86.45,105.95,93.2,92.1
-0.261,0.752,-0.055,-0.807,0.2,0.368,0.512,0.088,0.584,92.1,85.7,105.85,92.55,91.25
-0.257,0.771,-0.049,-0.82,0.192,0.368,0.512,0.096,0.584,91.25,85.25,102.7,92.8,90.9
-0.275,0.746,-0.08,-0.826,0.184,0.36,0.504,0.08,0.568,90.9,84.55,104.15,93.8,92.5
-0.235,0.811,0.01,-0.801,0.192,0.368,0.512,0.088,0.576,92.5,86.8,106.1,95.85,94.3
-0.276,0.701,-0.111,-0.812,0.192,0.344,0.504,0.088,0.568,94.3,89.5,114.6,95.6,93.35
-0.322,0.641,-0.176,-0.817,0.2,0.36,0.512,0.088,0.576,93.35,89.35,107.4,94.25,92.3
-0.293,0.745,-0.071,-0.816,0.2,0.368,0.512,0.088,0.576,92.3,87.7,104.5,93.35,92.2
-0.273,0.74,-0.06,-0.8,0.2,0.368,0.512,0.088,0.576,92.2,87.1,103.75,92.75,91.5
-0.257,0.768,-0.043,-0.811,0.2,0.368,0.512,0.088,0.584,91.5,87.15,103,92.75,90.45
-0.254,0.748,-0.055,-0.803,0.184,0.36,0.504,0.088,0.576,90.45,85.4,102.7,93.85,91.9
-0.249,0.807,-0.026,-0.833,0.184,0.352,0.496,0.08,0.56,91.9,88.4,107.45,96.25,94.55
-0.279,0.73,-0.091,-0.821,0.2,0.36,0.512,0.088,0.568,94.55,90.9,109.5,95.4,93.65
-0.315,0.676,-0.159,-0.835,0.208,0.368,0.512,0.096,0.584,93.65,90.1,106.55,93.65,92.2
-0.269,0.758,-0.051,-0.809,0.192,0.36,0.504,0.088,0.576,92.2,86.4,106.3,92.95,91.6
-0.277,0.741,-0.057,-0.798,0.2,0.36,0.504,0.088,0.576,91.6,88.15,105.5,92.55,90.95
-0.263,0.772,-0.053,-0.825,0.192,0.36,0.504,0.088,0.576,90.95,85.5,105.25,92.55,90.9
-0.274,0.75,-0.075,-0.825,0.2,0.36,0.504,0.088,0.584,90.9,88.45,105.5,94.2,91.85
-0.265,0.804,-0.022,-0.826,0.184,0.352,0.488,0.072,0.544,91.85,89.35,105.85,95.95,95.35
-0.306,0.709,-0.154,-0.863,0.208,0.368,0.52,0.104,0.576,95.35,90.25,110.3,95.05,94.15
-0.325,0.682,-0.145,-0.827,0.208,0.368,0.52,0.096,0.584,94.15,89.4,107.4,93.85,92.4
-0.279,0.755,-0.048,-0.803,0.2,0.36,0.504,0.088,0.576,92.4,88.4,106.1,92.9,91.2
-0.274,0.772,-0.042,-0.814,0.184,0.368,0.512,0.088,0.576,91.2,83.55,102.9,92.85,91.1
-0.274,0.773,-0.043,-0.816,0.192,0.368,0.512,0.088,0.584,91.1,84.3,103.8,92.8,90.7
-0.266,-0.249,0.758,1.007,0.176,0.184,0.36,0.088,0.504,90.7,83.25,84.55,105.2,94.35
0.092,-0.168,0.877,1.045,0.08,0.264,0.432,0.032,0.576,94.35,91.95,88.65,107.2,96
0.07,-0.235,0.76,0.995,0.064,0.256,0.424,0.032,0.568,96,94.5,89.4,107.75,94.9
0.055,-0.283,0.722,1.005,0.064,0.264,0.424,0.032,0.568,94.9,93.75,89.05,107.95,93.6
0.092,-0.181,0.85,1.031,0.072,0.272,0.44,0.032,0.576,93.6,92.2,87.8,103.1,92.95
0.082,-0.189,0.839,1.028,0.072,0.264,0.432,0.04,0.576,92.95,91.45,85.7,105.4,93.1
0.081,-0.191,0.861,1.052,0.072,0.272,0.432,0.032,0.576,93.1,90.95,88.1,105.2,93.2
0.081,-0.202,0.837,1.039,0.072,0.264,0.432,0.032,0.576,93.2,90.95,86.3,106.1,94.3
0.086,-0.174,0.882,1.056,0.072,0.272,0.432,0.032,0.576,94.3,92.85,91.3,107.95,96.05
0.068,-0.241,0.764,1.005,0.064,0.264,0.424,0.032,0.576,96.05,95.15,91.25,109.1,95.2
0.055,-0.28,0.721,1.001,0.056,0.256,0.424,0.024,0.568,95.2,93.75,87.35,106.1,93.55
0.085,-0.175,0.873,1.048,0.088,0.272,0.44,0.032,0.584,93.55,90.8,87.3,104.1,93.25
0.095,-0.184,0.832,1.016,0.072,0.264,0.432,0.024,0.576,93.25,91.1,85.85,104.55,92.85
0.081,-0.189,0.829,1.018,0.064,0.264,0.432,0.032,0.576,92.85,91.2,85.95,104.05,92.75
0.086,-0.193,0.844,1.037,0.08,0.256,0.432,0.032,0.576,92.75,90,85.3,105.15,94.2
0.086,-0.158,0.881,1.039,0.072,0.248,0.424,0.032,0.568,94.2,92.6,86.95,108.15,95.85
0.067,-0.229,0.772,1.001,0.072,0.28,0.424,0.032,0.568,95.85,94.15,99.4,107.15,94.85
0.06,-0.277,0.718,0.995,0.064,0.256,0.424,0.032,0.56,94.85,93.2,87.75,105,93.5
0.078,-0.18,0.859,1.039,0.072,0.256,0.432,0.04,0.576,93.5,91.95,84.4,106.3,93.6
0.074,-0.181,0.82,1.001,0.072,0.256,0.424,0.032,0.568,93.6,91.45,85.45,105.9,92.6
0.105,-0.164,0.868,1.032,0.072,0.256,0.424,0.04,0.56,92.6,91.15,86,105.45,92.3
0.091,-0.191,0.833,1.024,0.088,0.264,0.432,0.04,0.576,92.3,90.85,87.3,105,94.3
0.085,-0.166,0.9,1.066,0.064,0.248,0.416,0.032,0.56,94.3,92.95,88.45,108.5,96.25
0.067,-0.222,0.767,0.989,0.064,0.256,0.416,0.032,0.56,96.25,94.85,91.8,108.65,95.5
0.05,-0.27,0.699,0.969,0.064,0.248,0.416,0.032,0.568,95.5,93.65,87,108.75,94.3
0.073,-0.201,0.858,1.059,0.064,0.256,0.424,0.032,0.568,94.3,92.6,87.9,105.15,93.75
0.07,-0.198,0.83,1.028,0.064,0.24,0.424,0.032,0.568,93.75,92.45,83.7,105.15,93.2
0.075,-0.178,0.854,1.032,0.072,0.264,0.424,0.032,0.568,93.2,91.2,88.2,105.6,93.15
0.077,-0.185,0.841,1.026,0.072,0.256,0.432,0.032,0.568,93.15,91.2,85.8,104.15,94.7
0.079,-0.18,0.867,1.047,0.072,0.256,0.424,0.04,0.592,94.7,93.1,88,109.55,97.1
0.049,-0.231,0.797,1.028,0.04,0.24,0.4,0.016,0.552,97.1,95.5,91.5,109.85,95.8
0.038,-0.288,0.726,1.014,0.056,0.256,0.424,0.024,0.576,95.8,94.65,87.45,108.45,94.5
0.069,-0.202,0.849,1.051,0.064,0.264,0.432,0.024,0.576,94.5,92.85,86.4,106.8,93.5
0.082,-0.187,0.842,1.029,0.072,0.272,0.44,0.04,0.584,93.5,91.85,86.4,104.15,93
0.08,-0.188,0.863,1.051,0.072,0.256,0.432,0.032,0.576,93,90.95,83.7,105.9,93.15
0.08,-0.183,0.838,1.021,0.072,0.272,0.44,0.04,0.576,93.15,91.2,87.35,104.45,94.2
0.087,-0.167,0.892,1.059,0.08,0.264,0.44,0.04,0.584,94.2,92.65,86.95,107.65,96.3
0.065,-0.255,0.75,1.005,0.064,0.256,0.424,0.032,0.584,96.3,94.9,88.45,109.7,95.3
0.048,-0.285,0.73,1.015,0.048,0.264,0.416,0.024,0.568,95.3,93.85,91.1,108.55,93.8
0.082,-0.195,0.831,1.026,0.064,0.256,0.44,0.032,0.584,93.8,92.25,84,103.05,93.3
0.079,-0.192,0.836,1.028,0.064,0.256,0.432,0.024,0.576,93.3,91.5,83.9,105.45,92.75
0.071,-0.19,0.849,1.039,0.072,0.264,0.44,0.032,0.584,92.75,90.95,83.65,105.2,92.9
0.076,-0.189,0.838,1.027,0.072,0.264,0.44,0.04,0.584,92.9,90.85,84.4,106.4,94.7
0.088,-0.173,0.865,1.038,0.08,0.264,0.44,0.04,0.584,94.7,92.45,87.1,106.1,96.25
0.061,-0.256,0.754,1.01,0.056,0.264,0.432,0.024,0.576,96.25,94.95,88.8,107.25,94.6
0.037,-0.282,0.748,1.03,0.064,0.272,0.44,0.024,0.584,94.6,93.35,87.1,105.75,93.25
0.083,-0.201,0.832,1.033,0.072,0.264,0.44,0.032,0.584,93.25,91.85,84.3,104.7,92.55
0.081,-0.19,0.846,1.036,0.072,0.256,0.44,0.032,0.584,92.55,90.8,82.4,104.35,92.3
0.08,-0.195,0.842,1.037,0.064,0.264,0.44,0.032,0.584,92.3,90.95,84.1,102.7,92.3
0.088,-0.196,0.858,1.054,0.064,0.256,0.432,0.032,0.576,92.3,90.7,84.25,106.6,94.35
0.089,-0.179,0.865,1.044,0.072,0.264,0.44,0.032,0.584,94.35,92.85,87.05,106.5,96.3
0.056,-0.266,0.698,0.964,0.064,0.272,0.424,0.032,0.576,96.3,94.2,91.45,109.25,94.1
0.06,-0.252,0.775,1.027,0.056,0.256,0.432,0.032,0.568,94.1,92.95,85.05,105.15,92.6
0.09,-0.189,0.833,1.022,0.072,0.272,0.44,0.04,0.584,92.6,91.9,85.95,105.15,92.5
0.076,-0.204,0.817,1.021,0.072,0.256,0.448,0.032,0.576,92.5,90.75,83.3,98.8,92.3
0.071,-0.212,0.828,1.04,0.072,0.272,0.44,0.04,0.584,92.3,90.8,86.05,103.7,92.6
0.075,-0.207,0.83,1.037,0.064,0.256,0.432,0.032,0.576,92.6,91.4,85.3,105.4,94.65
0.079,-0.198,0.836,1.034,0.072,0.256,0.424,0.032,0.576,94.65,92.8,87.65,109.85,96.75
0.056,-0.264,0.708,0.972,0.056,0.256,0.424,0.032,0.568,96.75,95,87.65,108.55,94.2
0.057,-0.251,0.778,1.029,0.072,0.264,0.44,0.032,0.584,94.2,92.55,85.95,104.7,93.35
0.089,-0.182,0.845,1.027,0.064,0.256,0.432,0.04,0.576,93.35,92.25,84.75,104.7,92.8
0.086,-0.197,0.835,1.032,0.072,0.264,0.432,0.032,0.576,92.8,90.95,85.3,105.45,92.5
0.078,-0.204,0.834,1.038,0.072,0.264,0.44,0.032,0.576,92.5,90.8,84.65,102.45,92.65
0.074,-0.205,0.844,1.049,0.064,0.264,0.44,0.04,0.576,92.65,91.95,86.15,104.35,95
0.083,-0.186,0.838,1.024,0.072,0.256,0.432,0.04,0.576,95,93.45,87.05,107.9,96.5
0.058,-0.269,0.717,0.986,0.064,0.256,0.432,0.032,0.576,96.5,94.45,86.4,106.9,94.2
0.06,-0.254,0.785,1.039,0.064,0.272,0.432,0.032,0.576,94.2,93.1,88.75,106.3,92.95
0.08,-0.178,0.851,1.029,0.072,0.272,0.44,0.032,0.584,92.95,91.85,87.3,102.45,92.6
0.097,-0.181,0.855,1.036,0.064,0.256,0.432,0.032,0.576,92.6,90.9,84.15,103.1,92.3
0.087,-0.19,0.85,1.04,0.072,0.256,0.432,0.032,0.576,92.3,90.2,83.45,104.5,92.8
0.073,-0.202,0.869,1.071,0.072,0.264,0.432,0.032,0.576,92.8,91.1,86.45,106.8,94.7
0.093,-0.17,0.847,1.017,0.072,0.248,0.424,0.032,0.576,94.7,92.95,86.25,109,96
0.069,-0.231,0.73,0.961,0.064,0.256,0.416,0.032,0.568,96,93.5,88.55,109,93.8
0.072,-0.236,0.819,1.055,0.072,0.264,0.432,0.032,0.576,93.8,91.95,86.75,105.9,92.95
0.088,-0.169,0.859,1.028,0.072,0.264,0.44,0.032,0.576,92.95,91.3,85.15,102.2,92.2
0.079,-0.179,0.846,1.025,0.072,0.272,0.44,0.032,0.576,92.2,90.7,86.95,101.85,92.05
0.105,-0.169,0.861,1.03,0.072,0.256,0.432,0.04,0.576,92.05,90.45,83.6,104.15,93.1
0.083,-0.183,0.893,1.076,0.072,0.256,0.432,0.032,0.576,93.1,91.1,85.5,105.95,95.4
0.085,-0.183,0.852,1.035,0.072,0.256,0.424,0.032,0.576,95.4,93.25,88.35,109.2,96.2
0.062,-0.251,0.712,0.963,0.064,0.248,0.416,0.032,0.568,96.2,93.9,87.15,108.5,93.95
0.071,-0.226,0.802,1.028,0.064,0.256,0.424,0.032,0.568,93.95,92.65,85.8,107.25,93
0.083,-0.194,0.85,1.044,0.08,0.256,0.44,0.04,0.584,93,91.05,83.45,103.45,92.75
0.078,-0.176,0.844,1.02,0.072,0.256,0.432,0.032,0.576,92.75,90.7,84.95,102.3,92.75
0.087,-0.162,0.865,1.027,0.072,0.256,0.424,0.032,0.568,92.75,90.35,85.6,104.7,93.35
0.085,-0.175,0.862,1.037,0.072,0.248,0.424,0.032,0.584,93.35,91.5,85.3,108.8,95.6
0.076,-0.185,0.837,1.022,0.056,0.24,0.408,0.024,0.552,95.6,93.85,88.65,110,96.05
0.059,-0.243,0.73,0.973,0.072,0.256,0.424,0.04,0.576,96.05,93.85,87,108.9,94.35
0.067,-0.217,0.794,1.011,0.064,0.256,0.424,0.032,0.568,94.35,92.65,86.65,106.15,93.45
0.074,-0.185,0.853,1.038,0.072,0.264,0.432,0.032,0.576,93.45,91.65,86.65,104.45,93.5
0.078,-0.189,0.852,1.041,0.072,0.264,0.432,0.032,0.576,93.5,90.95,87.05,103.35,93.5
0.072,-0.209,0.826,1.035,0.064,0.264,0.424,0.032,0.576,93.5,91.4,87.9,106.05,93.65
0.065,-0.215,0.851,1.066,0.064,0.264,0.424,0.032,0.568,93.65,92.4,90.5,107.5,95.55
0.072,-0.227,0.805,1.032,0.072,0.264,0.432,0.032,0.576,95.55,94.3,90.45,107.3,96.5
0.036,-0.28,0.701,0.981,0.064,0.264,0.424,0.024,0.576,96.5,93.95,89.15,108.8,94.35
0.064,-0.226,0.803,1.029,0.056,0.264,0.432,0.032,0.584,94.35,93.2,86.35,106.6,93.8
0.07,-0.202,0.831,1.033,0.056,0.264,0.432,0.024,0.576,93.8,92.3,86.7,103.7,93.3
0.082,-0.183,0.855,1.038,0.064,0.272,0.44,0.032,0.576,93.3,91.4,87.4,102.4,92.85
0.079,-0.194,0.844,1.038,0.072,0.272,0.44,0.04,0.584,92.85,91.2,86.5,104.8,93.65
0.078,-0.181,0.871,1.052,0.08,0.256,0.432,0.032,0.576,93.65,91.55,85.8,108.95,95.65
0.07,-0.225,0.784,1.009,0.064,0.264,0.44,0.04,0.584,95.65,94.7,88.5,106.45,95.95
0.055,-0.293,0.677,0.97,0.056,0.264,0.424,0.024,0.568,95.95,94.35,89.15,108.3,94.1
0.066,-0.215,0.826,1.041,0.072,0.264,0.44,0.04,0.584,94.1,92.55,84.9,106.05,93.85
0.079,-0.195,0.84,1.035,0.072,0.272,0.44,0.032,0.584,93.85,91.9,86,105.7,93.65
0.079,-0.197,0.848,1.045,0.072,0.272,0.44,0.032,0.584,93.65,91.45,85.85,105.15,93.45
0.074,-0.206,0.829,1.035,0.072,0.264,0.44,0.032,0.584,93.45,91.2,84.8,104.35,94
0.08,-0.172,0.884,1.056,0.064,0.256,0.432,0.032,0.576,94,92.6,86.95,107.45,96.05
0.066,-0.227,0.781,1.008,0.072,0.264,0.424,0.032,0.576,96.05,94.55,90.9,110.65,95.95
0.048,-0.291,0.7,0.991,0.056,0.256,0.432,0.024,0.576,95.95,94.45,86.8,105.7,94.55
0.074,-0.199,0.849,1.048,0.064,0.272,0.44,0.032,0.584,94.55,92.95,87.9,104.75,93.85
0.07,-0.202,0.819,1.021,0.072,0.272,0.44,0.032,0.584,93.85,91.85,87.1,104.1,93.55
0.073,-0.198,0.848,1.046,0.064,0.272,0.44,0.032,0.584,93.55,91.8,86.6,104.45,93.75
0.077,-0.192,0.832,1.024,0.072,0.264,0.44,0.032,0.584,93.75,91.25,85.05,104.55,94.5
0.082,-0.162,0.878,1.04,0.072,0.28,0.432,0.032,0.584,94.5,92.55,93.25,109.3,96.75
0.067,-0.237,0.764,1.001,0.064,0.256,0.424,0.024,0.568,96.75,94.95,89.05,109.9,95.5
0.048,-0.296,0.709,1.005,0.064,0.272,0.44,0.04,0.584,95.5,94.6,88.15,106.4,94.25
0.081,-0.188,0.856,1.044,0.08,0.264,0.44,0.032,0.584,94.25,92.3,84.65,106.75,93.55
0.085,-0.187,0.816,1.003,0.072,0.272,0.44,0.032,0.584,93.55,91.95,86.15,104.6,92.85
0.088,-0.188,0.847,1.035,0.072,0.264,0.448,0.032,0.584,92.85,90.95,84.55,100.4,93.15
0.075,-0.216,0.81,1.026,0.072,0.264,0.44,0.032,0.584,93.15,90.95,85.8,103.7,94.85
0.085,-0.174,0.86,1.034,0.072,0.264,0.424,0.032,0.576,94.85,92.55,90.05,109,96.4
0.068,-0.243,0.773,1.016,0.064,0.256,0.424,0.024,0.568,96.4,94.35,90.05,107.4,95.15
0.054,-0.29,0.723,1.013,0.064,0.264,0.432,0.032,0.576,95.15,93.8,87.5,106.95,93.85
0.07,-0.204,0.834,1.038,0.064,0.272,0.44,0.032,0.584,93.85,92.75,86.5,105.85,93.3
0.086,-0.193,0.827,1.02,0.064,0.264,0.44,0.04,0.584,93.3,92.05,84.1,105.1,92.85
0.083,-0.199,0.825,1.024,0.072,0.264,0.44,0.032,0.584,92.85,90.95,84.05,104.4,92.85
0.075,-0.213,0.833,1.046,0.072,0.264,0.44,0.032,0.584,92.85,90.95,85.1,105.4,94.95
0.089,-0.162,0.869,1.031,0.072,0.264,0.44,0.032,0.576,94.95,92.95,87.65,105.9,96.5
0.062,-0.25,0.752,1.002,0.072,0.28,0.44,0.04,0.584,96.5,94.55,91.4,107.5,95.05
0.062,-0.282,0.727,1.009,0.064,0.264,0.44,0.032,0.584,95.05,93.8,85.4,106.8,93.55
0.084,-0.186,0.858,1.044,0.072,0.272,0.448,0.032,0.592,93.55,92.4,85.1,104.5,93.2
0.09,-0.192,0.836,1.028,0.072,0.264,0.44,0.032,0.584,93.2,91.6,84.15,104.6,92.6
0.081,-0.202,0.833,1.035,0.072,0.272,0.44,0.032,0.584,92.6,91.2,86,103.8,92.6
0.087,-0.213,0.866,1.079,0.072,0.264,0.44,0.032,0.584,92.6,90.95,85.65,104.9,94.85
0.093,-0.176,0.863,1.039,0.072,0.264,0.432,0.032,0.576,94.85,93,89.05,107.55,96.25
0.063,-0.238,0.719,0.957,0.064,0.288,0.424,0.032,0.576,96.25,94.65,98.45,110,95
0.061,-0.269,0.763,1.032,0.064,0.264,0.432,0.032,0.576,95,92.95,86.7,106.9,93.55
0.082,-0.181,0.859,1.04,0.072,0.264,0.44,0.032,0.576,93.55,91.95,85,105,92.75
0.088,-0.182,0.845,1.027,0.096,0.272,0.44,0.04,0.584,92.75,90.2,85.95,105.45,92.75
0.111,-0.169,0.868,1.037,0.072,0.264,0.44,0.024,0.584,92.75,91.1,85.3,102.5,93.2
0.078,-0.208,0.855,1.063,0.064,0.256,0.432,0.024,0.568,93.2,91.65,86,105.8,95
0.085,-0.176,0.842,1.018,0.072,0.272,0.432,0.04,0.576,95,93.95,90.5,110.15,96.75
0.051,-0.231,0.707,0.938,0.072,0.264,0.432,0.032,0.576,96.75,94.8,88.15,108.65,94.6
0.057,-0.254,0.762,1.016,0.064,0.28,0.44,0.032,0.584,94.6,93.45,90.75,105.4,94
0.073,-0.188,0.847,1.035,0.064,0.264,0.44,0.032,0.576,94,92.75,85.85,103.85,93.2
